
6.085	30114.00
6.1	30143.00
6.115	30125.00
6.13	30189.00
6.145	30260.00
6.16	30618.00
6.175	30244.00
6.19	30496.00
6.205	30643.00
6.22	30348.00
6.235	30653.00
6.25	30485.00
6.265	30758.00
6.28	31015.00
6.295	31054.00
6.31	31018.00
6.325	31289.00
6.34	31136.00
6.355	31157.00
6.37	31609.00
6.385	31676.00
6.4	31953.00
6.415	31982.00
6.43	32179.00
6.445	32066.00
6.46	31984.00
6.475	32784.00
6.49	32745.00
6.505	33081.00
6.52	33207.00
6.535	33065.00
6.55	33830.00
6.565	34078.00
6.58	34369.00
6.595	34486.00
6.61	34974.00
6.625	35242.00
6.64	35449.00
6.655	36000.00
6.67	36235.00
6.685	37061.00
6.7	37515.00
6.715	37692.00
6.73	38828.00
6.745	39407.00
6.76	39847.00
6.775	40962.00
6.79	41751.00
6.805	43151.00
6.82	44484.00
6.835	46142.00
6.85	48458.00
6.865	50814.00
6.88	53693.00
6.895	58904.00
6.91	67103.00
6.925	73769.00
6.94	71807.00
6.955	57876.00
6.97	42221.00
6.985	33987.00
7	30997.00
7.015	30156.00
7.03	29847.00
7.045	29937.00
7.06	29622.00
7.075	29527.00
7.09	29470.00
7.105	29327.00
7.12	29472.00
7.135	29256.00
7.15	29314.00
7.165	29220.00
7.18	29282.00
7.195	29118.00
7.21	29383.00
7.225	29228.00
7.24	29263.00
7.255	29511.00
7.27	29623.00
7.285	29506.00
7.3	29336.00
7.315	29023.00
7.33	29352.00
7.345	29419.00
7.36	29366.00
7.375	29464.00
7.39	29463.00
7.405	29548.00
7.42	29288.00
7.435	29381.00
7.45	29535.00
7.465	29328.00
7.48	29323.00
7.495	29515.00
7.51	29466.00
7.525	29497.00
7.54	29510.00
7.555	29477.00
7.57	29361.00
7.585	29334.00
7.6	29485.00
7.615	29343.00
7.63	29286.00
7.645	29197.00
7.66	29267.00
7.675	29773.00
7.69	29539.00
7.705	29310.00
7.72	29644.00
7.735	29473.00
7.75	29244.00
7.765	29410.00
7.78	29321.00
7.795	29397.00
7.81	29658.00
7.825	29545.00
7.84	29671.00
7.855	29619.00
7.87	29475.00
7.885	29466.00
7.9	29298.00
7.915	29387.00
7.93	29675.00
7.945	29816.00
7.96	29665.00
7.975	29389.00
7.99	29561.00
8.005	29501.00
8.02	29425.00
8.035	29572.00
8.05	29772.00
8.065	29745.00
8.08	29663.00
8.095	29495.00
8.11	29711.00
8.125	29176.00
8.14	29629.00
8.155	29479.00
8.17	29601.00
8.185	29754.00
8.2	29950.00
8.215	29537.00
8.23	29844.00
8.245	29474.00
8.26	29866.00
8.275	29773.00
8.29	29738.00
8.305	29465.00
8.32	29882.00
8.335	30024.00
8.35	29816.00
8.365	29809.00
8.38	30251.00
8.395	30270.00
8.41	30136.00
8.425	29749.00
8.44	29723.00
8.455	30275.00
8.47	30050.00
8.485	29992.00
8.5	29672.00
8.515	29858.00
8.53	30220.00
8.545	30031.00
8.56	29721.00
8.575	29710.00
8.59	29721.00
8.605	29684.00
8.62	29701.00
8.635	29620.00
8.65	29640.00
8.665	29760.00
8.68	29606.00
8.695	29375.00
8.71	29313.00
8.725	29645.00
8.74	29536.00
8.755	29705.00
8.77	29478.00
8.785	29288.00
8.8	29203.00
8.815	29223.00
8.83	28816.00
8.845	28946.00
8.86	29001.00
8.875	28547.00
8.89	28785.00
8.905	28682.00
8.92	28505.00
8.935	28676.00
8.95	28276.00
8.965	28046.00
8.98	28243.00
8.995	28018.00
9.01	27936.00
9.025	27884.00
9.04	27861.00
9.055	27781.00
9.07	27750.00
9.085	27471.00
9.1	27721.00
9.115	27608.00
9.13	27420.00
9.145	27331.00
9.16	26970.00
9.175	27223.00
9.19	27046.00
9.205	26939.00
9.22	27007.00
9.235	26555.00
9.25	26587.00
9.265	26752.00
9.28	26384.00
9.295	26504.00
9.31	26532.00
9.325	26566.00
9.34	26629.00
9.355	26253.00
9.37	26263.00
9.385	26218.00
9.4	26090.00
9.415	26082.00
9.43	25834.00
9.445	25902.00
9.46	25851.00
9.475	25910.00
9.49	25758.00
9.505	25410.00
9.52	25259.00
9.535	25232.00
9.55	25276.00
9.565	25381.00
9.58	25153.00
9.595	24807.00
9.61	25051.00
9.625	25257.00
9.64	24844.00
9.655	24893.00
9.67	24896.00
9.685	24527.00
9.7	24704.00
9.715	24498.00
9.73	24703.00
9.745	24859.00
9.76	24324.00
9.775	24333.00
9.79	24153.00
9.805	23937.00
9.82	23716.00
9.835	23785.00
9.85	23693.00
9.865	23930.00
9.88	23651.00
9.895	23707.00
9.91	23763.00
9.925	23427.00
9.94	23471.00
9.955	23805.00
9.97	23289.00
9.985	23191.00
10	23122.00
10.015	23014.00
10.03	23171.00
10.045	23422.00
10.06	23227.00
10.075	23028.00
10.09	22950.00
10.105	22884.00
10.12	22674.00
10.135	22909.00
10.15	23179.00
10.165	23147.00
10.18	22960.00
10.195	22717.00
10.21	22423.00
10.225	22603.00
10.24	22656.00
10.255	22753.00
10.27	22867.00
10.285	22730.00
10.3	22702.00
10.315	22856.00
10.33	22440.00
10.345	22409.00
10.36	22503.00
10.375	22494.00
10.39	22112.00
10.405	22445.00
10.42	22180.00
10.435	22303.00
10.45	22261.00
10.465	22382.00
10.48	22412.00
10.495	22515.00
10.51	22395.00
10.525	21979.00
10.54	21998.00
10.555	21806.00
10.57	21629.00
10.585	21663.00
10.6	21542.00
10.615	21714.00
10.63	21476.00
10.645	21631.00
10.66	21522.00
10.675	21492.00
10.69	21570.00
10.705	21260.00
10.72	21295.00
10.735	21480.00
10.75	21383.00
10.765	21323.00
10.78	21249.00
10.795	21312.00
10.81	21300.00
10.825	21307.00
10.84	21305.00
10.855	21181.00
10.87	21220.00
10.885	21057.00
10.9	20969.00
10.915	20647.00
10.93	20937.00
10.945	21057.00
10.96	20897.00
10.975	21126.00
10.99	20988.00
11.005	20981.00
11.02	21233.00
11.035	21083.00
11.05	20721.00
11.065	20773.00
11.08	20852.00
11.095	20936.00
11.11	21027.00
11.125	21024.00
11.14	20975.00
11.155	21089.00
11.17	21057.00
11.185	21163.00
11.2	21116.00
11.215	21271.00
11.23	21164.00
11.245	20982.00
11.26	21419.00
11.275	21803.00
11.29	21945.00
11.305	22114.00
11.32	22554.00
11.335	22855.00
11.35	22718.00
11.365	22194.00
11.38	21330.00
11.395	20706.00
11.41	20343.00
11.425	20379.00
11.44	20338.00
11.455	20236.00
11.47	20296.00
11.485	20189.00
11.5	20015.00
11.515	19962.00
11.53	19712.00
11.545	19819.00
11.56	20162.00
11.575	20067.00
11.59	20046.00
11.605	19999.00
11.62	19832.00
11.635	19857.00
11.65	20008.00
11.665	19981.00
11.68	19963.00
11.695	19973.00
11.71	20067.00
11.725	19988.00
11.74	19582.00
11.755	19806.00
11.77	20160.00
11.785	19918.00
11.8	19853.00
11.815	19844.00
11.83	19953.00
11.845	19734.00
11.86	19629.00
11.875	19610.00
11.89	19974.00
11.905	19786.00
11.92	19730.00
11.935	19507.00
11.95	19653.00
11.965	19646.00
11.98	20007.00
11.995	19487.00
12.01	19704.00
12.025	19516.00
12.04	19547.00
12.055	19763.00
12.07	19746.00
12.085	19679.00
12.1	19773.00
12.115	19605.00
12.13	19446.00
12.145	19431.00
12.16	19503.00
12.175	19182.00
12.19	19432.00
12.205	19364.00
12.22	18948.00
12.235	19304.00
12.25	19143.00
12.265	19121.00
12.28	19081.00
12.295	19027.00
12.31	18946.00
12.325	18892.00
12.34	19009.00
12.355	18809.00
12.37	18927.00
12.385	18851.00
12.4	18637.00
12.415	18514.00
12.43	18536.00
12.445	18639.00
12.46	18315.00
12.475	18530.00
12.49	18581.00
12.505	18482.00
12.52	18528.00
12.535	18395.00
12.55	18575.00
12.565	18315.00
12.58	18305.00
12.595	18230.00
12.61	18506.00
12.625	18321.00
12.64	18049.00
12.655	18209.00
12.67	18073.00
12.685	18234.00
12.7	18327.00
12.715	18405.00
12.73	18242.00
12.745	18160.00
12.76	18166.00
12.775	18404.00
12.79	18485.00
12.805	18469.00
12.82	18065.00
12.835	18461.00
12.85	18498.00
12.865	18280.00
12.88	17838.00
12.895	17830.00
12.91	18115.00
12.925	17733.00
12.94	17776.00
12.955	17746.00
12.97	17641.00
12.985	17791.00
13	17699.00
13.015	17728.00
13.03	17627.00
13.045	17773.00
13.06	17741.00
13.075	17672.00
13.09	17824.00
13.105	17972.00
13.12	18247.00
13.135	18129.00
13.15	18148.00
13.165	18475.00
13.18	18534.00
13.195	18574.00
13.21	19178.00
13.225	19640.00
13.24	20175.00
13.255	20479.00
13.27	21306.00
13.285	21981.00
13.3	22553.00
13.315	23070.00
13.33	23720.00
13.345	23547.00
13.36	23710.00
13.375	24735.00
13.39	25725.00
13.405	26383.00
13.42	26763.00
13.435	27629.00
13.45	28784.00
13.465	29983.00
13.48	31535.00
13.495	33304.00
13.51	35169.00
13.525	37695.00
13.54	39835.00
13.555	42275.00
13.57	45197.00
13.585	48659.00
13.6	52797.00
13.615	57017.00
13.63	62209.00
13.645	67228.00
13.66	73897.00
13.675	80828.00
13.69	88675.00
13.705	97604.00
13.72	108236.00
13.735	119559.00
13.75	132818.00
13.765	147268.00
13.78	165960.00
13.795	186964.00
13.81	216125.00
13.825	246254.00
13.84	290160.00
13.855	350582.00
13.87	438307.00
13.885	553425.00
13.9	616450.00
13.915	568839.00
13.93	440126.00
13.945	268181.00
13.96	122126.00
13.975	52316.00
13.99	32774.00
14.005	26659.00
14.02	24128.00
14.035	22404.00
14.05	21363.00
14.065	20271.00
14.08	19610.00
14.095	18797.00
14.11	18602.00
14.125	18106.00
14.14	18040.00
14.155	17756.00
14.17	17630.00
14.185	17502.00
14.2	17372.00
14.215	17199.00
14.23	17179.00
14.245	17054.00
14.26	17211.00
14.275	17179.00
14.29	17201.00
14.305	16787.00
14.32	16856.00
14.335	16888.00
14.35	16639.00
14.365	16879.00
14.38	16913.00
14.395	17005.00
14.41	16720.00
14.425	16871.00
14.44	16846.00
14.455	17159.00
14.47	16689.00
14.485	16617.00
14.5	16943.00
14.515	16890.00
14.53	16934.00
14.545	17037.00
14.56	16901.00
14.575	17240.00
14.59	17092.00
14.605	16890.00
14.62	17299.00
14.635	17358.00
14.65	17318.00
14.665	17306.00
14.68	17547.00
14.695	17448.00
14.71	17467.00
14.725	17631.00
14.74	17679.00
14.755	17763.00
14.77	17702.00
14.785	17801.00
14.8	18173.00
14.815	18299.00
14.83	18136.00
14.845	18429.00
14.86	18570.00
14.875	18675.00
14.89	18963.00
14.905	18974.00
14.92	19122.00
14.935	19636.00
14.95	19701.00
14.965	19828.00
14.98	20411.00
14.995	20854.00
15.01	21073.00
15.025	21059.00
15.04	21231.00
15.055	21514.00
15.07	21891.00
15.085	22155.00
15.1	22456.00
15.115	22792.00
15.13	23030.00
15.145	23323.00
15.16	23423.00
15.175	23904.00
15.19	24190.00
15.205	24466.00
15.22	24817.00
15.235	24914.00
15.25	25015.00
15.265	24970.00
15.28	24323.00
15.295	23398.00
15.31	22334.00
15.325	20688.00
15.34	19159.00
15.355	17837.00
15.37	16894.00
15.385	16035.00
15.4	15714.00
15.415	15642.00
15.43	15100.00
15.445	14820.00
15.46	14633.00
15.475	14662.00
15.49	14593.00
15.505	14523.00
15.52	14398.00
15.535	14342.00
15.55	14529.00
15.565	14584.00
15.58	14586.00
15.595	14406.00
15.61	14712.00
15.625	15041.00
15.64	15224.00
15.655	15196.00
15.67	15239.00
15.685	15423.00
15.7	15831.00
15.715	16154.00
15.73	16341.00
15.745	16955.00
15.76	17227.00
15.775	17620.00
15.79	18228.00
15.805	18868.00
15.82	19434.00
15.835	20483.00
15.85	21196.00
15.865	22295.00
15.88	23670.00
15.895	25327.00
15.91	27221.00
15.925	29317.00
15.94	32026.00
15.955	35206.00
15.97	38215.00
15.985	42508.00
16	46634.00
16.015	54071.00
16.03	64886.00
16.045	79279.00
16.06	89379.00
16.075	89420.00
16.09	78407.00
16.105	61003.00
16.12	40925.00
16.135	25208.00
16.15	17947.00
16.165	15784.00
16.18	15170.00
16.195	14798.00
16.21	14439.00
16.225	14029.00
16.24	14142.00
16.255	14035.00
16.27	14117.00
16.285	14041.00
16.3	14098.00
16.315	14076.00
16.33	13766.00
16.345	13673.00
16.36	13510.00
16.375	13775.00
16.39	13413.00
16.405	13468.00
16.42	13609.00
16.435	13672.00
16.45	13509.00
16.465	13523.00
16.48	13333.00
16.495	13638.00
16.51	13428.00
16.525	13207.00
16.54	13407.00
16.555	13360.00
16.57	13223.00
16.585	12933.00
16.6	13086.00
16.615	13158.00
16.63	13134.00
16.645	13017.00
16.66	13187.00
16.675	13107.00
16.69	13094.00
16.705	13132.00
16.72	13062.00
16.735	12950.00
16.75	13012.00
16.765	13072.00
16.78	12999.00
16.795	13077.00
16.81	12983.00
16.825	13025.00
16.84	13339.00
16.855	13343.00
16.87	13368.00
16.885	13111.00
16.9	13069.00
16.915	13103.00
16.93	13169.00
16.945	13351.00
16.96	13329.00
16.975	13265.00
16.99	13136.00
17.005	13026.00
17.02	13005.00
17.035	12967.00
17.05	13024.00
17.065	12937.00
17.08	12945.00
17.095	12900.00
17.11	12864.00
17.125	13012.00
17.14	13049.00
17.155	12865.00
17.17	12877.00
17.185	12914.00
17.2	12969.00
17.215	12931.00
17.23	12986.00
17.245	13047.00
17.26	13005.00
17.275	12966.00
17.29	13137.00
17.305	13139.00
17.32	13067.00
17.335	13148.00
17.35	13276.00
17.365	13250.00
17.38	13225.00
17.395	13426.00
17.41	13497.00
17.425	13618.00
17.44	13805.00
17.455	13950.00
17.47	13944.00
17.485	14158.00
17.5	14368.00
17.515	14634.00
17.53	14414.00
17.545	14376.00
17.56	14365.00
17.575	13944.00
17.59	13625.00
17.605	13374.00
17.62	13340.00
17.635	13507.00
17.65	13640.00
17.665	13510.00
17.68	13472.00
17.695	13311.00
17.71	13194.00
17.725	13181.00
17.74	13090.00
17.755	13103.00
17.77	12914.00
17.785	12807.00
17.8	12597.00
17.815	12753.00
17.83	13003.00
17.845	12809.00
17.86	12769.00
17.875	12759.00
17.89	12797.00
17.905	12868.00
17.92	12842.00
17.935	12793.00
17.95	12734.00
17.965	12789.00
17.98	12794.00
17.995	12657.00
18.01	12975.00
18.025	12984.00
18.04	12738.00
18.055	12788.00
18.07	12800.00
18.085	12895.00
18.1	13075.00
18.115	12745.00
18.13	13008.00
18.145	12912.00
18.16	12890.00
18.175	12853.00
18.19	12988.00
18.205	12855.00
18.22	12856.00
18.235	13057.00
18.25	12857.00
18.265	12994.00
18.28	13076.00
18.295	12964.00
18.31	13043.00
18.325	13307.00
18.34	13052.00
18.355	13084.00
18.37	13033.00
18.385	12915.00
18.4	12932.00
18.415	13049.00
18.43	13078.00
18.445	13142.00
18.46	13073.00
18.475	13051.00
18.49	13262.00
18.505	13333.00
18.52	13196.00
18.535	12940.00
18.55	13221.00
18.565	13252.00
18.58	13211.00
18.595	13452.00
18.61	13111.00
18.625	13341.00
18.64	13374.00
18.655	13456.00
18.67	13185.00
18.685	13353.00
18.7	13566.00
18.715	13443.00
18.73	13553.00
18.745	13440.00
18.76	13432.00
18.775	13534.00
18.79	13642.00
18.805	13567.00
18.82	13460.00
18.835	13504.00
18.85	13685.00
18.865	13399.00
18.88	13526.00
18.895	13617.00
18.91	13730.00
18.925	13551.00
18.94	13634.00
18.955	13805.00
18.97	13868.00
18.985	13705.00
19	13673.00
19.015	13710.00
19.03	13765.00
19.045	13676.00
19.06	13594.00
19.075	13664.00
19.09	13804.00
19.105	13691.00
19.12	13659.00
19.135	13746.00
19.15	13821.00
19.165	13683.00
19.18	13680.00
19.195	13679.00
19.21	13806.00
19.225	13734.00
19.24	13791.00
19.255	13760.00
19.27	13874.00
19.285	13802.00
19.3	13729.00
19.315	13783.00
19.33	13866.00
19.345	13873.00
19.36	13781.00
19.375	13898.00
19.39	13906.00
19.405	13849.00
19.42	13961.00
19.435	14089.00
19.45	13993.00
19.465	13862.00
19.48	13911.00
19.495	14162.00
19.51	14286.00
19.525	14417.00
19.54	14317.00
19.555	14330.00
19.57	14232.00
19.585	14546.00
19.6	14675.00
19.615	15009.00
19.63	15183.00
19.645	15412.00
19.66	15947.00
19.675	16826.00
19.69	17445.00
19.705	17637.00
19.72	17860.00
19.735	17394.00
19.75	16641.00
19.765	15798.00
19.78	15153.00
19.795	14216.00
19.81	14019.00
19.825	13840.00
19.84	13944.00
19.855	13882.00
19.87	13583.00
19.885	13783.00
19.9	13856.00
19.915	13659.00
19.93	13715.00
19.945	13877.00
19.96	13945.00
19.975	13746.00
19.99	13994.00
20.005	13664.00
20.02	13693.00
20.035	13970.00
20.05	14081.00
20.065	14018.00
20.08	14015.00
20.095	13714.00
20.11	13598.00
20.125	13685.00
20.14	13873.00
20.155	13628.00
20.17	13792.00
20.185	13680.00
20.2	13647.00
20.215	13525.00
20.23	13692.00
20.245	13474.00
20.26	13503.00
20.275	13443.00
20.29	13561.00
20.305	13448.00
20.32	13410.00
20.335	13427.00
20.35	13433.00
20.365	13605.00
20.38	13618.00
20.395	13682.00
20.41	13412.00
20.425	13359.00
20.44	13334.00
20.455	13367.00
20.47	13391.00
20.485	13488.00
20.5	13354.00
20.515	13251.00
20.53	13609.00
20.545	13368.00
20.56	13400.00
20.575	13327.00
20.59	13288.00
20.605	13253.00
20.62	13392.00
20.635	13481.00
20.65	13321.00
20.665	13284.00
20.68	13440.00
20.695	13491.00
20.71	13456.00
20.725	13708.00
20.74	13687.00
20.755	13758.00
20.77	13927.00
20.785	14189.00
20.8	14004.00
20.815	14031.00
20.83	14220.00
20.845	14592.00
20.86	14802.00
20.875	15143.00
20.89	15949.00
20.905	16327.00
20.92	16507.00
20.935	16432.00
20.95	16132.00
20.965	15517.00
20.98	14644.00
20.995	13970.00
21.01	13335.00
21.025	13270.00
21.04	13302.00
21.055	13220.00
21.07	13254.00
21.085	13176.00
21.1	13207.00
21.115	13030.00
21.13	12941.00
21.145	12960.00
21.16	12888.00
21.175	13078.00
21.19	12975.00
21.205	12936.00
21.22	13106.00
21.235	13024.00
21.25	12967.00
21.265	12845.00
21.28	12778.00
21.295	12804.00
21.31	12743.00
21.325	12892.00
21.34	12780.00
21.355	12921.00
21.37	12918.00
21.385	12744.00
21.4	12766.00
21.415	12905.00
21.43	12772.00
21.445	12763.00
21.46	12658.00
21.475	12829.00
21.49	12802.00
21.505	12555.00
21.52	12390.00
21.535	12480.00
21.55	12668.00
21.565	12985.00
21.58	12690.00
21.595	12703.00
21.61	12687.00
21.625	12779.00
21.64	12648.00
21.655	12738.00
21.67	12892.00
21.685	12666.00
21.7	12720.00
21.715	12447.00
21.73	12638.00
21.745	12827.00
21.76	12695.00
21.775	12627.00
21.79	12624.00
21.805	12561.00
21.82	12536.00
21.835	12701.00
21.85	12466.00
21.865	12592.00
21.88	12508.00
21.895	12576.00
21.91	12782.00
21.925	12772.00
21.94	12677.00
21.955	12721.00
21.97	12609.00
21.985	12625.00
22	12466.00
22.015	12709.00
22.03	12513.00
22.045	12702.00
22.06	12741.00
22.075	12750.00
22.09	12646.00
22.105	12598.00
22.12	12702.00
22.135	12699.00
22.15	12738.00
22.165	13063.00
22.18	12918.00
22.195	12738.00
22.21	12855.00
22.225	12847.00
22.24	12966.00
22.255	12876.00
22.27	12932.00
22.285	13282.00
22.3	13204.00
22.315	13471.00
22.33	13825.00
22.345	13660.00
22.36	13834.00
22.375	14227.00
22.39	14376.00
22.405	14720.00
22.42	15293.00
22.435	15622.00
22.45	16364.00
22.465	17027.00
22.48	18281.00
22.495	19378.00
22.51	20770.00
22.525	22119.00
22.54	24263.00
22.555	26625.00
22.57	29406.00
22.585	32596.00
22.6	36101.00
22.615	41233.00
22.63	46469.00
22.645	53647.00
22.66	62199.00
22.675	72036.00
22.69	84656.00
22.705	99588.00
22.72	119797.00
22.735	145772.00
22.75	183927.00
22.765	235230.00
22.78	292665.00
22.795	327665.00
22.81	327133.00
22.825	305574.00
22.84	268312.00
22.855	210267.00
22.87	142232.00
22.885	78986.00
22.9	40417.00
22.915	24991.00
22.93	19903.00
22.945	17938.00
22.96	16877.00
22.975	16184.00
22.99	15559.00
23.005	15127.00
23.02	14932.00
23.035	14547.00
23.05	14357.00
23.065	14212.00
23.08	13951.00
23.095	13868.00
23.11	13814.00
23.125	13709.00
23.14	13612.00
23.155	13516.00
23.17	13446.00
23.185	13309.00
23.2	13206.00
23.215	13164.00
23.23	13165.00
23.245	12909.00
23.26	12914.00
23.275	13098.00
23.29	13149.00
23.305	12933.00
23.32	12848.00
23.335	12843.00
23.35	12798.00
23.365	12635.00
23.38	12704.00
23.395	12802.00
23.41	12683.00
23.425	12620.00
23.44	12453.00
23.455	12527.00
23.47	12465.00
23.485	12522.00
23.5	12411.00
23.515	12375.00
23.53	12369.00
23.545	12363.00
23.56	12348.00
23.575	12415.00
23.59	12324.00
23.605	12439.00
23.62	12564.00
23.635	12604.00
23.65	12869.00
23.665	12748.00
23.68	12835.00
23.695	13022.00
23.71	13081.00
23.725	13302.00
23.74	13427.00
23.755	13756.00
23.77	14019.00
23.785	14407.00
23.8	15112.00
23.815	15815.00
23.83	16756.00
23.845	17813.00
23.86	18399.00
23.875	18105.00
23.89	17755.00
23.905	16828.00
23.92	15688.00
23.935	14454.00
23.95	13428.00
23.965	12712.00
23.98	12499.00
23.995	12455.00
24.01	12455.00
24.025	12456.00
24.04	12252.00
24.055	12366.00
24.07	12150.00
24.085	12358.00
24.1	12258.00
24.115	12229.00
24.13	12285.00
24.145	12549.00
24.16	12648.00
24.175	12571.00
24.19	12955.00
24.205	12996.00
24.22	13119.00
24.235	12870.00
24.25	12627.00
24.265	12523.00
24.28	12474.00
24.295	12211.00
24.31	12013.00
24.325	12190.00
24.34	12108.00
24.355	12130.00
24.37	12221.00
24.385	12284.00
24.4	12185.00
24.415	12381.00
24.43	12314.00
24.445	12301.00
24.46	12437.00
24.475	12689.00
24.49	12486.00
24.505	12541.00
24.52	12664.00
24.535	12629.00
24.55	12851.00
24.565	12780.00
24.58	12957.00
24.595	13025.00
24.61	13093.00
24.625	13290.00
24.64	13158.00
24.655	13298.00
24.67	13650.00
24.685	13581.00
24.7	13711.00
24.715	13706.00
24.73	13850.00
24.745	14052.00
24.76	14206.00
24.775	14532.00
24.79	14436.00
24.805	14550.00
24.82	14705.00
24.835	14891.00
24.85	15050.00
24.865	14971.00
24.88	15109.00
24.895	15090.00
24.91	15529.00
24.925	15451.00
24.94	15646.00
24.955	15984.00
24.97	16157.00
24.985	16477.00
25	16659.00
25.015	16865.00
25.03	16908.00
25.045	17173.00
25.06	17280.00
25.075	17232.00
25.09	16884.00
25.105	16618.00
25.12	16210.00
25.135	15506.00
25.15	14907.00
25.165	14250.00
25.18	13663.00
25.195	13111.00
25.21	12829.00
25.225	12582.00
25.24	12432.00
25.255	12065.00
25.27	12039.00
25.285	12003.00
25.3	12017.00
25.315	11988.00
25.33	11818.00
25.345	11731.00
25.36	11696.00
25.375	11704.00
25.39	11681.00
25.405	11842.00
25.42	11964.00
25.435	11984.00
25.45	11972.00
25.465	12200.00
25.48	12448.00
25.495	12808.00
25.51	13025.00
25.525	13454.00
25.54	13416.00
25.555	13285.00
25.57	12960.00
25.585	12593.00
25.6	12351.00
25.615	11865.00
25.63	11581.00
25.645	11239.00
25.66	11216.00
25.675	11354.00
25.69	11184.00
25.705	10994.00
25.72	10974.00
25.735	11090.00
25.75	11046.00
25.765	11018.00
25.78	11021.00
25.795	10987.00
25.81	11206.00
25.825	10907.00
25.84	11133.00
25.855	11157.00
25.87	10952.00
25.885	11014.00
25.9	11001.00
25.915	11073.00
25.93	10974.00
25.945	11099.00
25.96	11173.00
25.975	10870.00
25.99	10970.00
26.005	10875.00
26.02	10976.00
26.035	10994.00
26.05	11064.00
26.065	11135.00
26.08	10926.00
26.095	10690.00
26.11	10631.00
26.125	10723.00
26.14	10851.00
26.155	10849.00
26.17	10841.00
26.185	10926.00
26.2	10989.00
26.215	10860.00
26.23	11012.00
26.245	10889.00
26.26	11067.00
26.275	10925.00
26.29	10974.00
26.305	10897.00
26.32	10955.00
26.335	11070.00
26.35	11236.00
26.365	11195.00
26.38	11346.00
26.395	11462.00
26.41	11598.00
26.425	11646.00
26.44	11773.00
26.455	12253.00
26.47	12528.00
26.485	12652.00
26.5	13026.00
26.515	13237.00
26.53	13850.00
26.545	14265.00
26.56	14412.00
26.575	14935.00
26.59	15709.00
26.605	16548.00
26.62	17805.00
26.635	19594.00
26.65	21655.00
26.665	23998.00
26.68	27015.00
26.695	31103.00
26.71	36486.00
26.725	43270.00
26.74	52437.00
26.755	65874.00
26.77	82465.00
26.785	98837.00
26.8	108356.00
26.815	108912.00
26.83	102053.00
26.845	93839.00
26.86	81285.00
26.875	63595.00
26.89	44499.00
26.905	28274.00
26.92	18737.00
26.935	14754.00
26.95	13433.00
26.965	12621.00
26.98	12206.00
26.995	12016.00
27.01	11769.00
27.025	11723.00
27.04	11594.00
27.055	11395.00
27.07	11447.00
27.085	11314.00
27.1	11162.00
27.115	11088.00
27.13	11129.00
27.145	11014.00
27.16	10906.00
27.175	10969.00
27.19	10840.00
27.205	10946.00
27.22	11014.00
27.235	10771.00
27.25	10820.00
27.265	10913.00
27.28	10775.00
27.295	10741.00
27.31	10822.00
27.325	10802.00
27.34	10921.00
